NOME,NUM,Latitude,Longitude,SEQ,GRUPO,SENTIDO,TIPO,ID_do_Itinerario,COD
"Rua Teodoro Makiolka, 1052 - Santa Candida",120492,-25.371118155125,-49.23225391025,5,,Terminal Santa Felicidade,Domus,1804,924
"Rua Teodoro Makiolka, 1000 - Santa Candida",120485,-25.365965655137,-49.239857972807,9,,Terminal Santa Felicidade,Placa em cano,1804,924
"Rua Teodoro Makiolka, 4519 - Barreirinha",120671,-25.36560540668,-49.259881709073,18,,Terminal Santa Felicidade,Sem demarcação,1804,924
"Rua Ari José Vale, 371 - São João",190417,-25.394374376983,-49.319121272511,60,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua José Vale, 1610 - Santa Felicidade",190406,-25.397776287047,-49.317050607151,65,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua Teodoro Makiolka, 3026 - Barreirinha",120604,-25.360249158054,-49.24804838358,13,,Terminal Santa Felicidade,Domus,1804,924
"Rua Marcos Mocelin, 382 - Santa Felicidade",190767,-25.40121365636,-49.326873031912,70,,Terminal Santa Felicidade,Placa em poste,1804,924
"Rua Justo Manfron, 129 - Santa Felicidade",190816,-25.381081503084,-49.313015364418,54,,Terminal Santa Felicidade,Domus,1804,924
"Rua Carmelina Cavassin, 223",121013,-25.365811095636,-49.263348815705,20,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"R. Raposo Tavares, 1561 - Pilarzinho",190435,-25.389350850227,-49.298409395683,31,,Terminal Santa Cândida,Novo mobiliário,5982,924
"Rua Teodoro Makiolka, 2953 - Santa Candida",120450,-25.36052518977,-49.247375091649,61,,Terminal Santa Cândida,Domus,5982,924
"Rua José Bajerski, 101 - Abranches",120281,-25.371156931338,-49.273939461655,47,,Terminal Santa Cândida,Domus,5982,924
"Rua Teodoro Makiolka, 3572 - Barreirinha",120476,-25.362236521992,-49.252494905446,59,,Terminal Santa Cândida,Domus,5982,924
"Rua Doutor Leão Mocelin, 505 - Santa Felicidade",190769,-25.399242180267,-49.322111935562,6,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Rua Marcos Mocelin, 381 - Santa Felicidade",190766,-25.401019206701,-49.326817667494,3,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Rua Justo Manfron, 130 - Santa Felicidade",190427,-25.381013632083,-49.312936041317,19,,Terminal Santa Cândida,Placa em poste,5982,924
"Rua Guilherme de Souza Valente, 577 - Abranches",120285,-25.366552169039,-49.272461564487,25,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua Guilherme de Souza Valente, 231 - Abranches",120287,-25.368501943759,-49.270891131109,24,,Terminal Santa Felicidade,Domus,1804,924
"Rua Carmelina Cavassim, 1401 - Barreirinha",120411,-25.36642977691,-49.264308990187,21,,Terminal Santa Felicidade,Domus,1804,924
"Rua Afonso Matuzcevski, 58 - Planta Almirante - Almirante Tamandaré - PR",250003,-25.375727590254,-49.311313362068,50,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua Marcos Mocelin, 636 - Santa Felicidade",190400,-25.399560797677,-49.326200963205,69,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua Teodoro Makiolka, 2494 - Santa Candida",120481,-25.36267070285,-49.243507118172,12,,Terminal Santa Felicidade,Domus,1804,924
"Av. Fredolin Wolf, 3254 - São João",190424,-25.383394604044,-49.315745364418,56,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua Afonso Matuzcevski, 1 - Planta Almirante - Almirante Tamandaré - PR",250481,-25.376079931961,-49.314180314541,51,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"R. Raposo Tavares, 171 - Pilarzinho",190444,-25.394808863175,-49.289404553415,36,,Terminal Santa Cândida,Novo mobiliário,5982,924
"R. Raposo Tavares, 1341 - Pilarzinho",190436,-25.391078661264,-49.297163279063,32,,Terminal Santa Cândida,Novo mobiliário,5982,924
"R. Amauri Lange Silvério, 1168 - Pilarzinho",120069,-25.38812161599,-49.282947301204,40,,Terminal Santa Cândida,Novo mobiliário,5982,924
"Rua Teodoro Makiolka, 1951 - Santa Candida",120674,-25.366022610125,-49.239926369137,66,,Terminal Santa Cândida,Domus,5982,924
"Rua Desembargador José Carlos Ribeiro Ribas, 226 - Pilarzinho",120271,-25.383383354705,-49.281567664093,42,,Terminal Santa Cândida,Domus,5982,924
"Rua Afonso Matuzcevski, 588 - Planta Almirante - Almirante Tamandaré - PR",250004,-25.375812409967,-49.311303974337,23,,Terminal Santa Cândida,Sem demarcação,5982,924
"Rua Ari José Vale, 1178 - São João",109419,-25.386243568887,-49.321701557583,15,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Rua José Vale, 1609 - Santa Felicidade",190407,-25.397871994669,-49.316846759266,8,,Terminal Santa Cândida,Chapéu chinês,5982,924
"R. Amauri Lange Silvério, 1418 - Pilarzinho",120609,-25.38626,-49.28241,41,,Terminal Santa Cândida,Placa em cano,5982,924
"Rua Raposo Tavares, 2409 - Pilarzinho",120226,-25.386699571272,-49.303207499135,44,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"R. Raposo Tavares, 548 - Pilarzinho",190443,-25.393620775972,-49.291628256264,38,,Terminal Santa Felicidade,Novo mobiliário,1804,924
"Rua Carmelina Cavassim, 1703 - Barreirinha",120414,-25.364841962624,-49.261870567057,19,,Terminal Santa Felicidade,Domus,1804,924
"Rua Prof. Alberto Krause, 798 - Tanguá - Almirante Tamandaré - PR",250057,-25.38413924921,-49.303360612339,45,,Terminal Santa Felicidade,Placa em cano,1804,924
"Rua Onofre Pedro dos Santos, 355 - São João",190414,-25.395073424022,-49.31758302564,61,,Terminal Santa Felicidade,Domus,1804,924
"Rua Onofre Pedro dos Santos, 1 - São João",190413,-25.395504723123,-49.315305830187,62,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua José Vale, 1332 - Santa Felicidade",190408,-25.398572232931,-49.31469696874,64,,Terminal Santa Felicidade,Chapéu chinês,1804,924
"Rua Teodoro Makiolka, 469 - Santa Candida",120433,-25.372827138295,-49.227507204395,72,,Terminal Santa Cândida,Domus,5982,924
"R. P-min. Brochado da Rocha, 1186 - Pilarzinho",120042,-25.393232978631,-49.283519018476,38,,Terminal Santa Cândida,Novo mobiliário,5982,924
"Rua Teodoro Makiolka, 1355 - Santa Candida",120489,-25.369213258339,-49.23618736977,68,,Terminal Santa Cândida,Domus,5982,924
"Rua Carmelina Cavassim, 990- Barreirinha",120408,-25.368545567942,-49.267311723179,52,,Terminal Santa Cândida,Domus,5982,924
"Rua Des. José Carlos Ribeiro Ribas, 652 - Pilarzinho",120273,-25.379941053983,-49.279340089506,43,,Terminal Santa Cândida,Domus,5982,924
"Rua Ari José Vale, 434 - São João",190416,-25.394212032723,-49.31905555839,13,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Rua Onofre Pedro dos Santos, 434 - São João",190415,-25.394998309977,-49.317565591282,12,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Rua Via Veneto, 1081 - Santa Felicidade",190326,-25.402222371082,-49.327748597807,2,,Terminal Santa Cândida,Novo mobiliário,5982,924
"Rua Afonso Matuzcevski, 998 - Jd. Campos Elísios - Almirante Tamandaré - PR",250484,-25.375631941618,-49.307008681749,24,,Terminal Santa Cândida,Sem demarcação,5982,924
"Av. Fredolin Wolf, 3383 - São João",190421,-25.38388,-49.31829,16,,Terminal Santa Cândida,Chapéu chinês,5982,924
"Rua Justo Manfron, 590 - Santa Felicidade",190819,-25.37731,-49.31695,21,,Terminal Santa Cândida,Placa em poste,5982,924
"Rua Afonso Matuzcevski, 294 - Planta Almirante - Almirante Tamandaré - PR",250480,-25.376179291901,-49.314166903496,22,,Terminal Santa Cândida,Sem demarcação,5982,924
"Rua Prof. Iolanda Romeu, 472 - Passaúna - Campo Magro - PR",660094,-25.386737902761,-49.361274869389,7,,Terminal Santa Felicidade,Fora do padrão,8113,928
"Av. Manoel Ribas, 7140 - Santa Felicidade",190305,-25.399170703242,-49.339127869553,22,,Passaúna - Rua Ursula Cumim,Novo mobiliário,8114,928
"Rua Úrsula Cumim, 421 - Jd. Cecília - Campo Magro - PR",660100,-25.381792619794,-49.368072681055,1,,Passaúna - Rua Ursula Cumim,Fora do padrão,8114,928
"Rua Amazonas, 197 - Jd. Cecília - Campo Magro - PR",660104,-25.38146,-49.36393,5,,Passaúna - Rua Ursula Cumim,Fora do padrão,8114,928
"Praça Veneto, 56 - Butiatuvinha",190306,-25.398373549823,-49.34240284676,5,,Passaúna,Novo mobiliário,8121,928
"Av. Manoel Ribas, 7931 - Butiatuvinha",190485,-25.39403272687,-49.34911507482,8,,Passaúna,Novo mobiliário,8121,928
"Av. Manoel Ribas, 8321 - Butiatuvinha",190319,-25.391590263852,-49.352021248287,10,,Passaúna,Novo mobiliário,8121,928
"Av. Manoel Ribas, 8521 - Butiatuvinha",190490,-25.38983471303,-49.354120076841,11,,Passaúna,Novo mobiliário,8121,928
"Rua Paraíba, 113 - Jd. Cecília - Campo Magro - PR",660103,-25.379920036234,-49.362755448765,22,,Passaúna,Fora do padrão,8121,928
"Rua Vanda Wolf, 1575 - Santa Felicidade",190451,-25.372273111417,-49.330314811045,1,,Terminal Santa Felicidade,Domus,11175,928
"Rua João Refo, 351 - Santa Felicidade",190477,-25.388278990594,-49.335256982973,14,,Terminal Santa Felicidade,Chapéu chinês,11175,928
"Rua Doutor Eugênio Bertolli, 1136 - Santa Felicidade",190809,-25.375766307258,-49.334440250328,7,,Terminal Santa Felicidade,Chapéu chinês,11175,928
"Av. Fredolin Wolf, 4766 - Pilarzinho",190460,-25.388373494163,-49.328201432159,6,,Jd.Ipê,Chapéu chinês,11195,928
"Rua Saturnino Miranda, 822 - Santa Felicidade",190149,-25.393297270058,-49.33539914005,4,,Jd.Ipê,Novo mobiliário,11195,928
"Av. Fredolin Wolf, 5263 - Pilarzinho",190464,-25.391072872551,-49.332692791154,5,,Jd.Ipê,Chapéu chinês,11195,928
"Rua Édson Campos Matesich, 698 - Santa Felicidade",190805,-25.378873092333,-49.327787030866,11,,Jd.Ipê,Chapéu chinês,11195,928
Terminal Santa Felicidade - 917 - Jardim Ipê,106003,-25.400687403142,-49.330530260136,21,14510,Terminal Santa Felicidade,Plataforma,8113,928
"Av. Manoel Ribas, 8177 - Butiatuvinha",190484,-25.395239401668,-49.347555370277,15,,Terminal Santa Felicidade,Novo mobiliário,8113,928
"Av. Manoel Ribas, 8150 - Butiatuvinha",190488,-25.392887828484,-49.350819618649,13,,Terminal Santa Felicidade,Novo mobiliário,8113,928
"Av. Manoel Ribas, 8520 - Butiatuvinha",190491,-25.389914676562,-49.354305149263,11,,Terminal Santa Felicidade,Novo mobiliário,8113,928
"Rua João Budel, 501 - Butiatuvinha",190426,-25.389205907044,-49.358080358452,10,,Terminal Santa Felicidade,Chapéu chinês,8113,928
"Av. Manoel Ribas, 6780 - Santa Felicidade",190304,-25.399041075309,-49.339095683044,4,,Passaúna,Novo mobiliário,8121,928
"Rua João Budel, 964 - Butiatuvinha",190944,-25.387948285245,-49.360762567467,14,,Passaúna,Placa em poste,8121,928
"Rua João Refo, 265 - Santa Felicidade",190479,-25.3901302778,-49.335230160882,15,,Terminal Santa Felicidade,Chapéu chinês,11175,928
"Rua Paulo J Buso, 551-667 - Santa Felicidade",190467,-25.377125838485,-49.334531445434,8,,Terminal Santa Felicidade,Chapéu chinês,11175,928
"Rua Wanda Wolf, 1138 - Santa Felicidade",190803,-25.375084170202,-49.327495129055,13,,Jd.Ipê,Sem demarcação,11195,928
"Av. Manoel Ribas, 6504 - Santa Felicidade",190302,-25.399979966068,-49.336693764872,19,,Terminal Santa Felicidade,Novo mobiliário,8113,928
"Rua João Budel, 743 - Butiatuvinha",190092,-25.390144874314,-49.360668690151,9,,Terminal Santa Felicidade,Chapéu chinês,8113,928
"Rua Prof. Iolanda Romeu, 2 - Passaúna - Campo Magro - PR",660099,-25.38493866313,-49.361811311192,5,,Terminal Santa Felicidade,Fora do padrão,8113,928
"Praça Veneto, 181 - Butiatuvinha",190307,-25.398297226347,-49.342697889751,21,,Passaúna - Rua Ursula Cumim,Novo mobiliário,8114,928
"Rua Prof. Iolanda Romeu, 200 - Passaúna - Campo Magro - PR",660096,-25.386283551849,-49.362809092945,10,,Passaúna - Rua Ursula Cumim,Fora do padrão,8114,928
"PR-090, 13049-13045 - Jardim Cecilia Campo Magro - PR",661001,-25.38332889332,-49.365068726653,8,,Passaúna - Rua Ursula Cumim,Concreto,8114,928
"R. Amazonas, 2-66 - Jardim Cecilia Campo Magro - PR",661000,-25.381950065086,-49.36533672962,6,,Passaúna - Rua Ursula Cumim,Chapéu chinês,8114,928
"Rodovia Engenheiro Ângelo Lopes, 2 - Jd. Cecília - Campo Magro - PR",660001,-25.383083661408,-49.365063431047,18,,Passaúna,Concreto,8121,928
"Rua Doutor Eugênio Bertolli, 750 - Santa Felicidade",190465,-25.373239865011,-49.331741948059,5,,Terminal Santa Felicidade,Chapéu chinês,11175,928
"Rua Via Veneto, 1590 - Santa Felicidade",190240,-25.399830897789,-49.333186317613,2,,Jd.Ipê,Novo mobiliário,11195,928
"Rua Édson Campos Matesich, 372 - Santa Felicidade",190807,-25.382067036112,-49.326805342367,9,,Jd.Ipê,Sem demarcação,11195,928
"Av. Manoel Ribas, 8320 - Butiatuvinha",190489,-25.39153937868,-49.352250577158,12,,Terminal Santa Felicidade,Novo mobiliário,8113,928
"Av. Manoel Ribas, 7930 - Butiatuvinha",190486,-25.394216878824,-49.349068136162,18,,Passaúna - Rua Ursula Cumim,Novo mobiliário,8114,928
"Rua Minas Gerais, 454 - Jd. Cecília - Campo Magro - PR",660102,-25.38009088138,-49.363824309057,3,,Passaúna - Rua Ursula Cumim,Fora do padrão,8114,928
"Rua Grande do Sul, 1 - Jd. Cecília - Campo Magro - PR",660105,-25.382868436998,-49.365683438168,7,,Passaúna - Rua Ursula Cumim,Fora do padrão,8114,928
"Av. Manoel Ribas, 8178 - Butiatuvinha",190483,-25.395058885824,-49.347555370277,7,,Passaúna,Novo mobiliário,8121,928
"Rua Prof. Iolanda Romeu, 471 - Passaúna - Campo Magro - PR",660095,-25.38673184476,-49.361150146669,15,,Passaúna,Sem demarcação,8121,928
Terminal Santa Felicidade - 911 - Passaúna,106009,-25.400823692329,-49.330437723925,20,14510,Terminal Santa Felicidade,Domus,11175,928
"Rua Édson Campos Matesich, 104 - Santa Felicidade",190808,-25.384749592818,-49.325896073511,7,,Jd.Ipê,Chapéu chinês,11195,928
"Rua Édson Campos Matesich, 327 - Santa Felicidade",190987,-25.382683383892,-49.326480626552,8,,Jd.Ipê,Sem demarcação,11195,928
"Rua Minas Gerais, 2 - Jd. Cecília - Campo Magro - PR",660101,-25.381122005465,-49.366840453094,20,,Passaúna,Fora do padrão,8121,928
"Av. Manoel Ribas, 8151 - Butiatuvinha",190487,-25.392744866864,-49.350799502081,9,,Passaúna,Novo mobiliário,8121,928
"Rua João Budel, 880 - Butiatuvinha",190822,-25.389915282346,-49.360385046548,13,,Passaúna,Sem demarcação,8121,928
"Rua João Refo, 1045 - Santa Felicidade",190474,-25.383102989871,-49.334704447916,12,,Terminal Santa Felicidade,Chapéu chinês,11175,928
"Rua João Refo, 1613 - Santa Felicidade",190468,-25.378414773858,-49.333915543189,9,,Terminal Santa Felicidade,Chapéu chinês,11175,928
"Rua Wanda Wolf, 1315 - Santa Felicidade",190802,-25.374176590706,-49.328204573339,14,,Jd.Ipê,Chapéu chinês,11195,928
"Av. Manoel Ribas, 7406 - Butiatuvinha",190482,-25.396975489925,-49.344752461857,16,,Terminal Santa Felicidade,Novo mobiliário,8113,928
"Av. Manoel Ribas, 6241 - Santa Felicidade",190300,-25.401104202424,-49.333695055193,24,,Passaúna - Rua Ursula Cumim,Novo mobiliário,8114,928
"Rua Prof. Iolanda Romeu, 1 - Passaúna - Campo Magro - PR",660098,-25.385011360201,-49.361746938175,17,,Passaúna,Sem demarcação,8121,928
"Rua Saturnino Miranda, 821 - Santa Felicidade",190148,-25.39364982603,-49.335686136415,17,,Terminal Santa Felicidade,Novo mobiliário,11175,928
"Av. Dr. Eugênio Bertolli, 3000 - Santa Felicidade",190980,-25.374503555393,-49.333156072588,6,,Terminal Santa Felicidade,Chapéu chinês,11175,928
"Rua João Budel, 963 - Butiatuvinha",190093,-25.388034307963,-49.36083498711,8,,Terminal Santa Felicidade,Chapéu chinês,8113,928
"Av. Manoel Ribas, 6503 - Santa Felicidade",190303,-25.399941199111,-49.336436272806,3,,Passaúna,Novo mobiliário,8121,928
"Av. Manoel Ribas, 7405 - Butiatuvinha",190481,-25.396756208697,-49.344871820158,6,,Passaúna,Novo mobiliário,8121,928
"Rua Doutor Eugênio Bertolli, 28 - Santa Felicidade",190450,-25.368758499469,-49.326577945404,3,,Terminal Santa Felicidade,Chapéu chinês,11175,928
"Rua Via Veneto, 1593 - Santa Felicidade",190239,-25.399835743664,-49.333620835474,19,,Terminal Santa Felicidade,Novo mobiliário,11175,928
"Rua João Refo, 93 - Santa Felicidade",190480,-25.392132979961,-49.335193951061,16,,Terminal Santa Felicidade,Chapéu chinês,11175,928
"Rua João Refo, 1155 - Santa Felicidade",190473,-25.381922850031,-49.334456343582,11,,Terminal Santa Felicidade,Chapéu chinês,11175,928
"Rua Doutor Eugênio Bertolli, 286 - Santa Felicidade",190800,-25.370679498348,-49.328946204132,4,,Terminal Santa Felicidade,Chapéu chinês,11175,928
"Rua Édson Campos Matesich, 910 - Santa Felicidade",190804,-25.376793833163,-49.328477699687,12,,Jd.Ipê,Chapéu chinês,11195,928
"Rua João Budel, 432 - Butiatuvinha",190821,-25.389198637591,-49.358199716753,12,,Passaúna,Placa em poste,8121,928
"Rua Prof. Iolanda Romeu, 189 - Passaúna - Campo Magro - PR",660097,-25.386192681462,-49.362736673302,16,,Passaúna,Sem demarcação,8121,928
"Rua Saturnino Miranda, 399 - Santa Felicidade",190100,-25.397277094681,-49.334847946098,18,,Terminal Santa Felicidade,Novo mobiliário,11175,928
"Rua João Refo, 705 - Santa Felicidade",190475,-25.38590062643,-49.335136283567,13,,Terminal Santa Felicidade,Chapéu chinês,11175,928
"Rua Doutor Eugênio Bertolli, 507 - Santa Felicidade",190801,-25.370723121745,-49.328884513325,2,,Terminal Santa Felicidade,Sem demarcação,11175,928
"Rua João Refo, 1315 - Santa Felicidade",190471,-25.380522234007,-49.334224791473,10,,Terminal Santa Felicidade,Chapéu chinês,11175,928
"Rua Saturnino Miranda, 400 - Santa Felicidade",190099,-25.397063871484,-49.33477418535,3,,Jd.Ipê,Novo mobiliário,11195,928
"Rua Édson Campos Matesich, 482 - Santa Felicidade",190806,-25.380580336068,-49.327251930168,10,,Jd.Ipê,Placa em cano,11195,928
"Rua João Refo, 2 - Santa Felicidade",190813,-25.391903997549,-49.335079957178,5,,Pinheirinhos / José Culpi (Para aparecer no Itibus),Placa em cano,13373,958
"Rua Via Veneto, 1593 - Santa Felicidade",190239,-25.399835743664,-49.333620835474,29,,Pinheirinhos / José Culpi (Para aparecer no Itibus),Novo mobiliário,13373,958
"Rua Édson Campos Matesich, 65 - Santa Felicidade",190459,-25.384777460077,-49.32602079623,24,,Pinheirinhos / José Culpi (Para aparecer no Itibus),Chapéu chinês,13373,958
"Rua Wanda Wolf, 1137 - Santa Felicidade",190454,-25.375361595364,-49.327524174383,19,,Pinheirinhos / José Culpi (Para aparecer no Itibus),Chapéu chinês,13373,958
"Av. Manoel Ribas, 6504 - Santa Felicidade",190302,-25.399979966068,-49.336693764872,56,,Pinheirinhos / José Culpi (Para aparecer no Itibus),Novo mobiliário,13373,958
"Rua José Culpi, 521 - Butiatuvinha",190778,-25.394781448195,-49.355906428045,43,,Pinheirinhos / José Culpi (Para aparecer no Itibus),Placa em cano,13373,958
"Rua José Culpi, 3 - Butiatuvinha",190776,-25.39286,-49.35244,41,,Pinheirinhos / José Culpi (Para aparecer no Itibus),Placa em cano,13373,958
"Av. Fredolin Wolf, 5250 - Pilarzinho",190462,-25.39100017913,-49.332782645156,26,,Pinheirinhos / José Culpi (Para aparecer no Itibus),Chapéu chinês,13373,958
"Rua João Refo, 974 - Santa Felicidade",190811,-25.383545236429,-49.334653485944,9,,Pinheirinhos / José Culpi (Para aparecer no Itibus),Placa em cano,13373,958
"Rua João Refo, 1156 - Santa Felicidade",190472,-25.381953141238,-49.334300775459,10,,Pinheirinhos / José Culpi (Para aparecer no Itibus),Chapéu chinês,13373,958
"Rua Doutor Eugênio Bertolli, 1135 - Santa Felicidade",190466,-25.37577963607,-49.334330279758,14,,Pinheirinhos / José Culpi (Para aparecer no Itibus),Sem demarcação,13373,958
"Rua Wanda Wolf, 1289 - Santa Felicidade",190453,-25.374280799112,-49.328238100952,18,,Pinheirinhos / José Culpi (Para aparecer no Itibus),Chapéu chinês,13373,958
"Rua Wanda Wolf, 1457 - Santa Felicidade",190452,-25.372498338295,-49.330154539293,17,,Pinheirinhos / José Culpi (Para aparecer no Itibus),Domus,13373,958
